7709,7628,18634,18770
9312,9207,-32185,-32063
7492,7364,-19893,-19789
2298,2151,-10309,-10225
-6148,-6310,-3665,-3602
-17646,-17819,-133,-94
-31911,-32092,204,219
16946,16762,-2662,-2671
-1748,-1930,-8658,-8692
-22004,-22180,-17646,-17703
22221,22056,-29393,-29472
367,216,21914,21815
-21504,-21637,5550,5433
22693,22581,-12556,-12687
2409,2321,-31945,-32087
-16341,-16402,13382,13231
32431,32398,-7157,-7312
18078,18073,-27531,-27687
6492,6516,18322,18170
-2061,-2009,-206,-351
-7376,-7297,-17146,-17281
-9302,-9198,-32075,-32196
-7801,-7675,20929,20825
-2919,-2774,11086,11001
5231,5392,4164,4100
16456,16629,326,285
30470,30651,-305,-323
-18602,-18418,2268,2275
-77,105,7975,8006
20056,20233,16683,16737
-24251,-24084,28191,28266
-2437,-2285,-23333,-23238
19451,19586,-7159,-7047
-24670,-24557,10795,10923
-4270,-4180,30090,30229
14632,14696,-15296,-15149
31597,31632,5223,5375
-19340,-19333,25627,25779
-7484,-7506,-20134,-19983
1352,1302,-1481,-1338
6972,6894,15610,15744
9232,9130,30739,30860
8048,7923,-22021,-21917
3478,3333,-11919,-11833
-4368,-4529,-4719,-4654
-15307,-15479,-591,-548
-29073,-29254,348,368
20214,20030,-1923,-1927
1871,1688,-7344,-7371
-18119,-18296,-15782,-15832
26273,26105,-27031,-27102
4491,4338,24721,24630
-17397,-17533,8737,8628
26667,26552,-9061,-9185
6146,6055,-28246,-28381
-12913,-12979,17205,17061
-30066,-30104,-3292,-3441
20639,20629,-23718,-23868
8508,8528,21962,21814
-623,-575,3189,3047
-6547,-6472,-14062,-14195
-9122,-9022,-29381,-29501
-8269,-8146,23139,23035
-4016,-3873,12773,12686
3526,3685,5297,5231
14181,14352,885,840
27693,27872,-362,-384
-21819,-21636,1606,1608
-3667,-3484,6736,6761
16184,16362,14894,14941
-28290,-28122,25878,25946
-6554,-6400,-26097,-26009
15334,15471,-10305,-10200
-28672,-28555,7334,7454
-8036,-7943,26399,26532
11178,11246,-19115,-18974
28516,28556,1362,1508
-21957,-21945,21805,21952
-9548,-9565,-23809,-23663
-124,-170,-4909,-4769
6102,6029,12499,12631
8996,8898,28008,28127
8476,8355,-24287,-24183
4542,4401,-13655,-13568
-2703,-2861,-5893,-5826
-13069,-13239,-1190,-1143
-26314,-26492,355,379
23417,23234,-1310,-1308
5448,5266,-6140,-6161
-14255,-14433,-14015,-14059
30320,30151,-24747,-24812
8621,8465,27461,27376
-13278,-13416,11870,11768
30682,30563,-5608,-5725
9945,9850,-24557,-24686
-9435,-9505,21025,20888
-26969,-27011,573,430
23281,23267,-19887,-20032
10606,10620,25660,25517
883,926,6637,6498
-5656,-5586,-10932,-11062
-8868,-8772,-26634,-26752
-8671,-8552,25435,25331
-5058,-4919,14535,14448
1872,2028,6497,6429
11949,12118,1500,1452
24937,25115,-347,-373
-25016,-24834,1006,1003
-7237,-7054,5545,5565
12317,12496,13144,13185
-32352,-32182,23613,23675
-10693,-10536,-28834,-28753
11209,11350,-13438,-13339
-32701,-32581,3884,3997
-11857,-11760,22710,22835
7679,7751,-22951,-22816
25414,25459,-2513,-2373
-24608,-24591,17971,18113
-11674,-11686,-27518,-27377
-1644,-1684,-8383,-8246
5206,5138,9357,9486
8734,8641,25256,25374
8863,8746,-26591,-26488
5584,5447,-15435,-15348
-1043,-1197,-7107,-7038
-10840,-11008,-1810,-1762
-23560,-23737,335,363
26634,26452,-718,-712
9036,8853,-4953,-4970
-10378,-10557,-12266,-12304
-31139,-31310,-22474,-22533
12790,12632,30206,30128
-9123,-9265,15009,14914
-30805,-30927,-2146,-2256
13795,13695,-20849,-20971
-5892,-5967,24888,24757
-23833,-23881,4473,4336
25956,25937,-16033,-16173
12763,12772,29390,29251
2444,2481,10149,10014
-4726,-4661,-7757,-7884
-8581,-8490,-23854,-23970
-9035,-8921,27768,27665
-6080,-5945,16359,16272
236,389,7738,7669
9737,9904,2147,2097
22188,22364,-302,-331
-28236,-28054,449,442
-10826,-10643,4372,4387
8436,8616,11402,11438
29091,29263,21351,21407
-14889,-14729,-31568,-31493
7032,7176,-16584,-16492
28764,28889,415,522
-15743,-15641,18996,19115
4088,4165,-26825,-26697
22230,22281,-6448,-6313
-27326,-27304,14089,14226
-13877,-13883,-31270,-31133
-3270,-3305,-11927,-11794
4223,4161,6128,6253
8403,8315,22431,22546
9174,9061,-28957,-28855
6539,6406,-17302,-17215
552,400,-8407,-8338
-8660,-8826,-2511,-2460
-20854,-21030,245,275
29805,29623,-200,-191
12598,12415,-3831,-3843
-6518,-6698,-10572,-10605
-27069,-27242,-20249,-20302
16973,16812,-32630,-32702
-4940,-5086,18123,18034
-26730,-26857,1293,1190
17680,17575,-17158,-17273
-2283,-2363,28746,28622
-20611,-20664,8405,8274
28709,28683,-12151,-12285
14998,15001,-32389,-32522
4113,4145,13699,13568
-3686,-3626,-4499,-4623
-8187,-8101,-20995,-21109
-9287,-9177,30168,30067
-6972,-6840,18260,18173
-1286,-1136,9094,9024
7632,7797,2900,2848
19558,19734,-158,-189
-31337,-31155,-10,-21
-14324,-14140,3327,3337
4646,4827,9773,9804
25089,25264,19190,19240
-19018,-18855,31337,31406
2886,3034,-19626,-19540
24730,24859,-2971,-2871
-19589,-19482,15363,15475
506,588,-30622,-30500
19006,19062,-10325,-10196
-30082,-30054,10233,10365
-16115,-16116,30544,30675
-4958,-4987,-15442,-15313
3135,3078,2889,3011
7962,7879,19567,19680
9380,9271,-31370,-31269
7371,7241,-19213,-19126
1994,1845,-9785,-9714
-6627,-6791,-3304,-3252
-18297,-18471,53,86
-32713,32642,207,219
16009,15825,-2840,-2847
-2795,-2977,-9009,-9037
-23141,-23317,-18167,-18215
21026,20862,-30074,-30140
-858,-1008,21096,21013
-22733,-22865,4608,4510
21487,21377,-13598,-13708
1263,1177,32476,32356
-17402,-17461,12219,12093
31473,31442,-8342,-8473
17252,17250,-28709,-28839
5819,5845,17180,17052
-2563,-2509,-1287,-1409
-7693,-7612,-18134,-18247
-9431,-9325,32583,32481
-7737,-7609,20188,20099
-2665,-2518,10497,10425
5675,5838,3742,3688
17081,17255,84,49
31257,31438,-364,-379
-17668,-17484,2393,2399
981,1164,8286,8312
21213,21390,17173,17218
-23023,-22857,28847,28911
-1163,-1012,-22525,-22444
20737,20871,-6216,-6121
-23401,-23289,11849,11957
-3048,-2960,31228,31346
15777,15838,-14099,-13974
32635,32668,6450,6579
-18432,-18427,26856,26986
-6729,-6752,-18930,-18802
1937,1885,-334,-211
7367,7289,16673,16787
9428,9324,31691,31794
8047,7921,-21200,-21111
3272,3126,-11252,-11178
-4777,-4939,-4224,-4168
-15904,-16077,-279,-242
-29849,-30030,467,484
19275,19091,-2000,-2003
795,612,-7613,-7637
-19307,-19484,-16236,-16279
25001,24833,-27670,-27732
3168,3014,23919,23840
-18744,-18880,7789,7696
25326,25211,-10134,-10240
4852,4761,-29418,-29534
-14133,-14197,15966,15842
-31180,-31217,-4573,-4701
19654,19646,-25009,-25139
7682,7703,20694,20567
-1268,-1219,1971,1849
-6999,-6923,-15196,-15310
-9366,-9265,-30407,-30511
-8295,-8171,22253,22162
-3826,-3682,12047,11972
3928,4088,4751,4693
14788,14961,528,489
28493,28674,-520,-539
-20846,-20662,1658,1659
-2546,-2362,6998,7019
17429,17607,15354,15395
-26952,-26783,26532,26592
-5158,-5003,-25267,-25190
16753,16890,-9318,-9226
-27263,-27146,8454,8559
-6674,-6581,27625,27741
12464,12531,-17815,-17691
29690,29730,2707,2835
-20929,-20918,23156,23286
-8689,-8706,-22478,-22350
541,495,-3629,-3506
6556,6482,13692,13807
9230,9131,29079,29184
8482,8360,-23362,-23270
4314,4172,-12899,-12823
-3155,-3314,-5330,-5271
-13739,-13910,-832,-792
-27183,-27363,499,520
22368,22184,-1387,-1387
4241,4058,-6437,-6457
-15586,-15765,-14528,-14568
28900,28730,-25457,-25515
7142,6985,26567,26492
-14775,-14914,10814,10723
29205,29087,-6802,-6907
8522,8426,-25859,-25974
-10766,-10835,19648,19525
-28177,-28219,-842,-970
22231,22217,-21311,-21441
9743,9758,24269,24141
226,269,5310,5187
-6086,-6015,-12159,-12275
-9062,-8965,-27728,-27833
-8624,-8505,24503,24411
-4770,-4630,13788,13711
2398,2555,5952,5892
12703,12873,1169,1128
25894,26073,-447,-468
-23880,-23697,1138,1137
-5946,-5762,5903,5921
13733,13913,13723,13762
-30851,-30680,24401,24458
-9144,-8986,-27858,-27783
12768,12909,-12297,-12207
-31175,-31054,5157,5261
-10405,-10307,24085,24200
9030,9102,-21509,-21386
26623,26668,-1037,-909
-23575,-23558,19443,19573
-10845,-10857,-26091,-25963
-1040,-1080,-7037,-6913
5574,5505,10588,10705
8849,8755,26343,26449
8723,8606,-25681,-25587
5196,5058,-14722,-14644
-1672,-1827,-6611,-6550
-11696,-11865,-1548,-1505
-24624,-24802,356,378
25387,25204,-935,-933
7645,7462,-5408,-5425
-11880,-12060,-12943,-12981
-32715,32649,-23359,-23415
11183,11023,29134,29060
-10724,-10867,13779,13689
-32356,-32479,-3504,-3608
12338,12238,-22300,-22415
-7217,-7292,23382,23259
-24992,-25040,2951,2823
24989,24969,-17535,-17665
12019,12028,27952,27823
1940,1978,8812,8687
-4973,-4907,-8956,-9074
-8563,-8471,-24885,-24992
-8753,-8638,26928,26834
-5539,-5403,15739,15660
1017,1171,7354,7291
10742,10910,2007,1963
23400,23577,-193,-217
-26855,-26673,804,800
-9315,-9131,4971,4987
10039,10220,12225,12262
30745,30918,22375,22430
-13226,-13066,-30362,-30289
8663,8807,-15230,-15141
30317,30442,1879,1982
-14308,-14205,20534,20648
5365,5442,-25253,-25131
23316,23366,-4882,-4754
-26457,-26435,15606,15736
-13252,-13258,-29840,-29711
-2904,-2939,-10624,-10499
4319,4256,7269,7388
8223,8135,23383,23491
8728,8615,-28225,-28129
5831,5697,-16803,-16722
-398,-550,-8159,-8095
-9827,-9994,-2517,-2472
-22208,-22384,-19,7
28299,28116,-718,-712
10978,10795,-4587,-4602
-8210,-8391,-11547,-11581
-28789,-28962,-21420,-21474
15271,15110,31573,31502
-6582,-6728,16660,16572
-28266,-28393,-263,-365
16287,16182,-18769,-18882
-3497,-3577,27128,27006
-21610,-21664,6815,6688
27945,27920,-13664,-13795
14496,14499,31742,31613
3883,3915,12445,12319
-3639,-3579,-5568,-5688
-7865,-7779,-21858,-21967
-8694,-8583,29540,29443
-6125,-5993,17884,17802
-209,-59,8978,8912
8918,9083,3041,2994
21016,21191,245,217
-29746,-29564,642,635
-12639,-12455,4211,4224
6378,6559,10869,10902
26826,27000,20467,20519
-17320,-17157,32761,-32705
4501,4649,-18089,-18003
26220,26349,-1363,-1262
-18263,-18156,17004,17116
1636,1718,-28995,-28873
19915,19971,-8752,-8624
-29422,-29394,11714,11844
-15720,-15721,31893,32023
-4834,-4863,-14258,-14131
2982,2925,3875,3995
7541,7457,20332,20443
8699,8590,-30842,-30743
6452,6322,-18937,-18853
857,709,-9769,-9702
-7950,-8114,-3547,-3498
-19771,-19946,-440,-411
31236,31055,-524,-515
14350,14166,-3788,-3800
-4486,-4668,-10153,-10184
-24817,-24992,-19469,-19520
19406,19242,-31503,-31572
-2382,-2531,19569,19483
-24121,-24252,3032,2932
20270,20160,-15188,-15300
238,153,30913,30792
-18204,-18263,10727,10599
30918,30887,-9728,-9859
16950,16948,-29957,-30087
5778,5805,16101,15973
-2345,-2291,-2167,-2289
-7222,-7141,-18798,-18910
-8722,-8616,32154,32054
-6809,-6681,19997,19912
-1540,-1393,10554,10485
6961,7123,4041,3990
18494,18668,615,584
-32768,-32587,386,375
-16101,-15917,3341,3350
2565,2747,9405,9435
22775,22951,18433,18482
-21527,-21362,30216,30284
234,385,-21080,-20996
22000,22133,-4733,-4634
-22299,-22188,13334,13445
-2135,-2048,32675,-32740
16478,16539,-12726,-12598
-32426,-32393,7720,7850
-18189,-18184,27988,28119
-6723,-6747,-17965,-17837
1707,1655,446,568
6907,6828,17251,17364
8756,8652,32053,32155
7177,7051,-21061,-20974
2232,2087,-11335,-11264
-5960,-6121,-4528,-4475
-17200,-17373,-794,-761
-31225,-31405,-242,-230
17859,17675,-2881,-2889
-628,-811,-8646,-8674
-20708,-20884,-17391,-17438
23657,23490,-28916,-28982
1918,1766,22610,22526
-19869,-20003,6450,6352
24352,24239,-11467,-11578
4044,3954,-30713,-30833
-14756,-14819,14738,14611
-31599,-31634,-5702,-5833
19447,19439,-26012,-26143
7682,7703,19840,19711
-1060,-1011,1285,1162
-6589,-6512,-15704,-15818
-8769,-8668,-30720,-30822
-7529,-7405,22135,22046
-2910,-2766,12127,12055
4973,5132,5022,4967
15931,16103,982,947
29702,29882,105,90
-19597,-19413,2433,2439
-1285,-1103,7902,7928
18670,18847,16369,16416
-25766,-25598,27629,27694
-4050,-3896,-24118,-24035
17761,17897,-8142,-8045
-26383,-26268,9626,9736
-5937,-5845,28766,28886
13039,13105,-16730,-16603
30097,30135,3708,3839
-20697,-20687,24053,24185
-8639,-8657,-21708,-21578
415,367,-3001,-2877
6255,6181,14168,14283
8767,8668,29392,29496
7871,7749,-23214,-23125
3572,3430,-12919,-12846
-4010,-4168,-5517,-5461
-14685,-14856,-1176,-1140
-28196,-28375,7,23
21313,21130,-2006,-2010
3170,2987,-7174,-7199
-16649,-16827,-15364,-15409
27868,27700,-26367,-26431
6168,6013,25604,25523
-15671,-15809,9817,9721
28405,28288,-7804,-7913
7836,7743,-26842,-26961
-11321,-11389,18706,18579
-28594,-28634,-1727,-1858
21958,21946,-22114,-22246
9622,9638,23566,23436
260,304,4719,4595
-5909,-5837,-12627,-12743
-8740,-8642,-28064,-28170
-8170,-8049,24305,24214
-4194,-4054,13730,13655
3077,3234,6035,5977
13465,13635,1392,1354
26732,26911,-97,-115
-22989,-22806,1607,1610
-5033,-4850,6479,6502
14654,14832,14391,14435
-29946,-29776,25142,25205
-8271,-8115,-27060,-26980
13586,13726,-11459,-11364
-30429,-30309,6012,6120
-9746,-9650,24937,25056
9585,9656,-20676,-20550
27063,27106,-244,-113
-23255,-23240,20180,20313
-10651,-10665,-25430,-25299
-975,-1017,-6464,-6339
5505,5436,11065,11183
8654,8559,26711,26817
8409,8290,-25431,-25338
4768,4630,-14595,-14518
-2202,-2358,-6604,-6545
-12312,-12481,-1658,-1618
-25316,-25494,133,152
24643,24460,-1271,-1273
6857,6673,-5843,-5865
-12690,-12869,-13469,-13511
32012,31841,-23962,-24023
10387,10229,28469,28390
-11487,-11628,13067,12972
32464,32342,-4246,-4354
11688,11590,-23056,-23174
-7793,-7866,22629,22503
-25481,-25527,2222,2090
24606,24589,-18225,-18358
11741,11752,27311,27180
1777,1816,8233,8107
-5022,-4955,-9459,-9577
-8499,-8406,-25302,-25409
-8576,-8460,26608,26514
-5255,-5118,15521,15442
1403,1558,7243,7182
11220,11388,2001,1959
23955,24132,-92,-114
-26234,-26052,1008,1007
-8636,-8452,5271,5291
10754,10934,12615,12655
31481,31653,22846,22906
-12485,-12325,-29824,-29746
9393,9536,-14632,-14539
31023,31147,2521,2627
-13645,-13544,21204,21322
5972,6048,-24569,-24443
23855,23903,-4198,-4067
-26000,-25980,16276,16409
-12885,-12893,-29198,-29067
-2635,-2672,-10026,-9899
4486,4422,7812,7931
8282,8191,23856,23964
8680,8565,-27829,-27734
5680,5544,-16493,-16413
-651,-805,-7942,-7880
-10174,-10342,-2397,-2354
-22646,-22823,3,26
27783,27600,-796,-793
10396,10213,-4760,-4779
-8845,-9026,-11812,-11851
-29465,-29638,-21771,-21829
14572,14411,31141,31065
-7294,-7439,16157,16065
-28978,-29103,-820,-926
15600,15497,-19373,-19490
-4152,-4230,26490,26365
-22212,-22263,6163,6032
27407,27384,-14324,-14457
14027,14033,31092,30960
3498,3532,11819,11692
-3929,-3867,-6157,-6277
-8055,-7966,-22400,-22509
-8785,-8673,29061,28964
-6112,-5978,17477,17396
-92,60,8648,8584
9133,9299,2798,2753
21325,21501,95,70
-29345,-29162,588,583
-12157,-11973,4253,4269
6933,7114,11005,11041
27438,27612,20698,20754
-16665,-16503,-32457,-32383
5188,5335,-17694,-17603
26923,27050,-894,-789
-17557,-17452,17538,17654
2326,2406,-28412,-28287
20574,20627,-8132,-8002
-28808,-28783,12358,12491
-15165,-15168,32547,32680
-4349,-4381,-13608,-13480
3388,3328,4509,4630
7850,7764,20936,21047
8911,8801,-30285,-30187
6559,6427,-18440,-18357
857,706,-9342,-9276
-8059,-8224,-3198,-3151
-19984,-20160,-176,-150
30919,30737,-353,-347
13936,13752,-3716,-3731
-4987,-5168,-10181,-10216
-25393,-25567,-19598,-19652
18763,18600,-31732,-31805
-3074,-3222,19247,19158
-24850,-24979,2622,2518
19520,19413,-15676,-15791
-509,-592,30356,30232
-18937,-18993,10113,9983
30214,30186,-10385,-10518
16293,16294,-30642,-30774
5183,5213,15404,15276
-2859,-2802,-2863,-2985
-7649,-7565,-19477,-19589
-9048,-8939,31510,31411
-7030,-6899,19402,19318
-1646,-1497,10020,9953
